epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
158,666.321,0.4757,0.30143,0.84017,0.99761,1,0.995,0.93259,0.38419,0.19494,0.7931,0.000371491,0.000371491,0.000371491
159,669.353,0.47599,0.29852,0.85765,0.99786,1,0.995,0.93334,0.38682,0.20065,0.79103,0.000363239,0.000363239,0.000363239
160,672.379,0.48051,0.29351,0.83643,0.99796,1,0.995,0.93089,0.38916,0.19848,0.79153,0.000354988,0.000354988,0.000354988
161,675.477,0.48107,0.29553,0.84054,0.99798,1,0.995,0.92922,0.38707,0.19812,0.79334,0.000346736,0.000346736,0.000346736
162,678.512,0.46826,0.29301,0.83594,0.99758,1,0.995,0.9406,0.38312,0.19624,0.79314,0.000338484,0.000338484,0.000338484
163,681.568,0.44434,0.27904,0.83896,0.99749,1,0.995,0.93715,0.37836,0.19584,0.79106,0.000330233,0.000330233,0.000330233
164,684.624,0.46118,0.28694,0.83396,0.99751,1,0.995,0.94162,0.37454,0.19371,0.79087,0.000321981,0.000321981,0.000321981
165,687.618,0.45214,0.28075,0.83109,0.99753,1,0.995,0.945,0.37333,0.18655,0.79254,0.000313729,0.000313729,0.000313729
166,690.726,0.46038,0.27416,0.84856,0.9976,1,0.995,0.9334,0.37056,0.1862,0.79186,0.000305478,0.000305478,0.000305478
167,693.784,0.45518,0.29001,0.84001,0.99776,1,0.995,0.93548,0.36933,0.1829,0.79215,0.000297226,0.000297226,0.000297226
168,696.819,0.46201,0.28234,0.83688,0.9978,1,0.995,0.9459,0.35494,0.18379,0.79111,0.000288974,0.000288974,0.000288974
169,699.926,0.46717,0.29312,0.82584,0.99772,1,0.995,0.95526,0.35604,0.18863,0.79033,0.000280723,0.000280723,0.000280723
170,703.021,0.46844,0.286,0.85917,0.99753,1,0.995,0.94447,0.36415,0.1955,0.79101,0.000272471,0.000272471,0.000272471
171,706.055,0.46971,0.28193,0.83156,0.99759,1,0.995,0.92332,0.38234,0.19817,0.79529,0.00026422,0.00026422,0.00026422
172,709.043,0.45443,0.28502,0.84351,0.99763,1,0.995,0.92689,0.38033,0.19523,0.79429,0.000255968,0.000255968,0.000255968
173,712.099,0.47051,0.28596,0.84473,0.99776,1,0.995,0.94296,0.36656,0.18801,0.79099,0.000247716,0.000247716,0.000247716
174,715.232,0.44394,0.27169,0.83503,0.99782,1,0.995,0.94149,0.36858,0.19441,0.78972,0.000239465,0.000239465,0.000239465
175,718.306,0.47066,0.28624,0.83568,0.99786,1,0.995,0.93935,0.37319,0.19167,0.78982,0.000231213,0.000231213,0.000231213
176,721.328,0.46576,0.27686,0.83385,0.99786,1,0.995,0.94199,0.37606,0.1866,0.79216,0.000222961,0.000222961,0.000222961
177,724.401,0.47471,0.28261,0.85197,0.99777,1,0.995,0.94674,0.37204,0.18509,0.79174,0.00021471,0.00021471,0.00021471
178,727.502,0.46657,0.28751,0.83718,0.99757,1,0.995,0.94533,0.37034,0.18776,0.78987,0.000206458,0.000206458,0.000206458
179,730.599,0.42816,0.2608,0.82801,0.99771,1,0.995,0.93888,0.37459,0.19251,0.79004,0.000198206,0.000198206,0.000198206
180,733.718,0.4558,0.27163,0.83296,0.99787,1,0.995,0.94753,0.37177,0.18583,0.78991,0.000189955,0.000189955,0.000189955
181,736.825,0.4243,0.25749,0.82954,0.99783,1,0.995,0.95272,0.36166,0.18429,0.78991,0.000181703,0.000181703,0.000181703
182,740.036,0.44847,0.27244,0.82088,0.9978,1,0.995,0.95004,0.35198,0.18484,0.79074,0.000173451,0.000173451,0.000173451
183,743.082,0.45415,0.27692,0.83165,0.99784,1,0.995,0.9488,0.35262,0.18768,0.79058,0.0001652,0.0001652,0.0001652
184,746.152,0.45957,0.28115,0.83673,0.99782,1,0.995,0.9509,0.36265,0.18723,0.79093,0.000156948,0.000156948,0.000156948
185,749.226,0.43537,0.26904,0.84091,0.99781,1,0.995,0.95501,0.36571,0.18334,0.79044,0.000148696,0.000148696,0.000148696
186,752.294,0.42994,0.26986,0.83069,0.9979,1,0.995,0.94652,0.36165,0.18311,0.78967,0.000140445,0.000140445,0.000140445
187,755.38,0.47194,0.29001,0.85694,0.99779,1,0.995,0.93999,0.35572,0.18061,0.78957,0.000132193,0.000132193,0.000132193
188,758.574,0.44621,0.27038,0.82279,0.99778,1,0.995,0.93459,0.35697,0.18208,0.7902,0.000123941,0.000123941,0.000123941
189,761.688,0.44231,0.26957,0.83707,0.99778,1,0.995,0.93327,0.36466,0.18257,0.79111,0.00011569,0.00011569,0.00011569
